lighten,2,2,0,0.406448557866
still,4882,3417,985,0.331015707595
share,334,244,67,0.376388611769
completly,29,15,10,-1.00272049873
hover,2,1,1,-0.417825106742
tweakings,2,0,1,-0.817879075575
forsaken,1,0,1,-0.844502448052
promos,2,2,0,0.406448557866
rican,1,0,1,-0.844502448052
fundamentally,3,3,0,0.497795914703
flights,69,58,5,1.36054724205
demas,1,1,0,0.287402457587
vieweable,1,1,0,0.287402457587
unblemished,1,1,0,0.287402457587
midtones,1,1,0,0.287402457587
below,263,159,72,-1.5071217607
kaput,8,2,6,-1.63662300009
zoo,3,2,1,-0.175917623353
pandora,2,1,1,-0.417825106742
grumpy,2,1,0,0.0704508703826
catastrophe,3,1,2,-0.841203703031
leapt,1,1,0,0.287402457587
outing,7,6,0,0.592753451554
asound,1,1,0,0.287402457587
shy,9,2,4,-1.24051982067
forked,8,3,3,-0.800075330131
becausei,1,1,0,0.287402457587
discoveries,2,1,1,-0.417825106742
tens,18,15,3,0.397044410947
razorblade,1,1,0,0.287402457587
phenom,1,0,0,-0.241231350177
inexcusible,1,0,0,-0.241231350177
brite,2,1,1,-0.417825106742
busted,17,14,2,0.509325822164
equalling,1,1,0,0.287402457587
auxilary,3,3,0,0.497795914703
digress,11,9,0,0.683803254335
nurse,4,4,0,0.574805358479
horses,1,0,1,-0.844502448052
rechargables,28,25,2,0.997669987446
reordering,2,2,0,0.406448557866
purpose,260,184,38,0.768929486973
compro,1,1,0,0.287402457587
manager,238,135,75,-2.16280120606
teachers,6,5,1,0.229232969621
overview,8,8,0,0.812898369592
popularity,38,30,3,0.833392971394
tolerance,4,3,1,-0.00799322528114
hearit,1,1,0,0.287402457587
enoromous,1,1,0,0.287402457587
mev,3,3,0,0.497795914703
featues,3,2,0,0.232334539626
repetitious,1,1,0,0.287402457587
jumpdrive,47,37,8,0.474659818076
devastated,4,4,0,0.574805358479
survival,1,0,0,-0.241231350177
eyeballing,2,2,0,0.406448557866
polycarbonite,1,1,0,0.287402457587
imprecise,2,2,0,0.406448557866
formidable,5,2,3,-0.917177833788
recharging,142,113,20,1.11991359897
scrath,7,7,0,0.76039660184
importers,1,1,0,0.287402457587
whic,3,3,0,0.497795914703
advantange,1,1,0,0.287402457587
verstitle,1,1,0,0.287402457587
gneration,1,1,0,0.287402457587
tring,3,2,0,0.232334539626
revel,2,2,0,0.406448557866
goodie,1,1,0,0.287402457587
lectured,2,0,2,-1.19430713474
whiner,2,2,0,0.406448557866
goign,2,1,0,0.0704508703826
dicho,1,1,0,0.287402457587
doodie,1,0,1,-0.844502448052
volatile,4,1,0,-0.175917623353
havw,1,0,1,-0.844502448052
occasionly,1,0,1,-0.844502448052
unbalance,1,1,0,0.287402457587
rewarded,6,6,0,0.703990276803
kr,1,1,0,0.287402457587
arms,19,16,2,0.614701999181
harmful,2,1,1,-0.417825106742
constructing,3,1,2,-0.841203703031
purely,12,7,5,-0.688717794099
kindah,1,1,0,0.287402457587
cheesecloth,1,1,0,0.287402457587
onorous,1,1,0,0.287402457587
indivual,2,0,1,-0.817879075575
pita,2,2,0,0.406448557866
jessie,1,1,0,0.287402457587
feelings,22,11,5,-0.541359688371
pixels,35,29,4,0.758934411139
deilivery,1,1,0,0.287402457587
extreemely,1,1,0,0.287402457587
firt,2,2,0,0.406448557866
nusance,1,1,0,0.287402457587
arange,1,0,0,-0.241231350177
sesetivity,1,1,0,0.287402457587
miler,1,1,0,0.287402457587
undetectable,7,4,3,-0.562657765793
poder,5,5,0,0.642652092905
buuuuuuuuuuuurning,1,1,0,0.287402457587
cutout,1,1,0,0.287402457587
durrable,5,4,0,0.442176700119
faded,14,4,9,-1.86299320356
viewing,386,326,27,3.29001833311
bottoms,2,2,0,0.406448557866
deffenitely,1,1,0,0.287402457587
spain,2,1,1,-0.417825106742
freetracks,1,1,0,0.287402457587
jack,720,390,241,-4.47204750241
dispaly,1,1,0,0.287402457587
ex,72,59,7,1.15549789508
bajado,1,1,0,0.287402457587
brag,17,13,2,0.394294712083
magnificent,19,15,3,0.344152308624
citan,1,1,0,0.287402457587
nite,5,2,3,-0.917177833788
didnn,1,1,0,0.287402457587
acouple,2,1,0,0.0704508703826
expience,1,0,1,-0.844502448052
diogo,1,1,0,0.287402457587
deligence,1,1,0,0.287402457587
two,3299,1964,1012,-6.90020614159
insult,14,1,13,-2.88464130418
coulndt,1,0,1,-0.844502448052
causing,49,18,18,-1.9745873835
borrowed,37,33,4,0.985306925443
reacted,3,2,0,0.232334539626
huh,23,14,7,-0.534968243014
gracioiusly,1,0,0,-0.241231350177
tolisten,1,1,0,0.287402457587
arriving,10,10,0,0.908848473889
azzam,1,1,0,0.287402457587
cushy,3,3,0,0.497795914703
aisle,3,3,0,0.497795914703
exposure,13,8,2,-0.013844701928
harrison,1,1,0,0.287402457587
roamer,1,1,0,0.287402457587
winplay,1,1,0,0.287402457587
define,14,10,2,0.199265770751
prayers,2,2,0,0.406448557866
sec,51,34,10,-0.0558706616626
holsters,2,1,0,0.0704508703826
rrod,1,1,0,0.287402457587
uleads,1,1,0,0.287402457587
storing,108,91,12,1.42469989405
defragment,2,2,0,0.406448557866
ears,715,601,63,4.07982760494
simuliar,1,1,0,0.287402457587
property,10,5,2,-0.304698754739
downloads,374,282,57,1.27260957603
grace,9,5,4,-0.693327930629
accessory,182,145,27,1.20233646755
pinch,24,23,1,1.17201142593
illuminates,5,4,1,0.122024595067
flooded,9,4,1,-0.187314111861
caught,78,68,5,1.62668805589
originally,205,169,28,1.58244841161
grit,4,4,0,0.574805358479
expound,1,1,0,0.287402457587
divise,1,1,0,0.287402457587
upper,34,25,5,0.352873361202
seprations,1,1,0,0.287402457587
figer,5,5,0,0.642652092905
sycnhronization,1,0,0,-0.241231350177
instaed,1,0,1,-0.844502448052
reproductive,1,1,0,0.287402457587
cooler,70,59,7,1.21420216829
afterwhich,1,1,0,0.287402457587
dismayed,8,3,5,-1.24051982067
resource,15,9,6,-0.69483623568
insanely,17,15,1,0.794943852599
pagers,1,0,1,-0.844502448052
norweegian,1,1,0,0.287402457587
wrecked,4,0,3,-1.43713058488
bo,1,0,0,-0.241231350177
unfroze,3,2,0,0.232334539626
redesigns,1,0,1,-0.844502448052
pice,2,0,1,-0.817879075575
benifit,4,4,0,0.574805358479
jfk,1,1,0,0.287402457587
regularly,73,46,18,-0.523422399631
conant,1,1,0,0.287402457587
companison,1,1,0,0.287402457587
adverse,3,2,0,0.232334539626
textbooks,1,1,0,0.287402457587
conferring,2,1,1,-0.417825106742
opposable,3,1,1,-0.482462963378
checking,106,75,22,0.04601648396
heartly,2,2,0,0.406448557866
optimum,8,5,2,-0.187314111861
complacent,1,0,1,-0.844502448052
avi,205,161,25,1.46664281417
asleep,45,42,2,1.51696049707
defacto,1,1,0,0.287402457587
sofar,3,2,1,-0.175917623353
baord,1,1,0,0.287402457587
musicto,1,0,0,-0.241231350177
voices,18,14,3,0.285081540913
gu,1,1,0,0.287402457587
manifest,1,1,0,0.287402457587
languagu,1,1,0,0.287402457587
resides,5,4,1,0.122024595067
gawked,2,1,0,0.0704508703826
jerry,6,5,0,0.522115417599
recopied,1,1,0,0.287402457587
thast,1,0,1,-0.844502448052
medeia,1,1,0,0.287402457587
obsess,1,1,0,0.287402457587
burdensome,3,3,0,0.497795914703
convertged,1,0,1,-0.844502448052
dmk,32,13,9,-1.14898105112
commerical,3,3,0,0.497795914703
intensly,1,0,0,-0.241231350177
endorse,3,2,0,0.232334539626
changelog,1,0,0,-0.241231350177
fjords,1,1,0,0.287402457587
therre,1,0,0,-0.241231350177
capibility,2,1,0,0.0704508703826
earbut,1,0,1,-0.844502448052
shortell,1,1,0,0.287402457587
gruvstick,1,0,1,-0.844502448052
adopters,8,6,2,-0.0113041396939
stickiness,1,1,0,0.287402457587
foud,2,1,1,-0.417825106742
occurrences,2,1,0,0.0704508703826
catchers,1,1,0,0.287402457587
polymer,11,10,0,0.820743166074
doorknob,2,0,1,-0.817879075575
crosshair,1,1,0,0.287402457587
followed,132,48,75,-4.71899097169
relatonship,1,0,1,-0.844502448052
verious,1,1,0,0.287402457587
milestone,1,1,0,0.287402457587
defending,2,2,0,0.406448557866
fouth,1,1,0,0.287402457587
interference,22,10,4,-0.50567816881
tasts,2,2,0,0.406448557866
tlike,1,0,1,-0.844502448052
resonable,7,6,1,0.321247938211
disposability,1,1,0,0.287402457587
forsure,1,0,1,-0.844502448052
fellow,23,16,4,0.106138317241
hmmmmmm,1,0,1,-0.844502448052
gigs,518,418,53,2.88308441191
equalizition,1,1,0,0.287402457587
suddentely,1,1,0,0.287402457587
soduko,1,1,0,0.287402457587
comsumer,1,0,1,-0.844502448052
snes,1,1,0,0.287402457587
chosing,2,2,0,0.406448557866
isin,1,1,0,0.287402457587
sequential,9,7,2,0.0856346927775
assistance,45,17,23,-2.46887338777
verge,1,0,0,-0.241231350177
lakes,1,1,0,0.287402457587
comparision,10,7,2,0.018974606137
wanted,2413,1737,485,0.741330451239
overshadow,2,1,1,-0.417825106742
boycotting,2,1,1,-0.417825106742
simpleness,4,4,0,0.574805358479
threof,1,1,0,0.287402457587
tome,1,0,1,-0.844502448052
advased,1,1,0,0.287402457587
pummelled,1,1,0,0.287402457587
kdl,1,1,0,0.287402457587
tyhe,1,1,0,0.287402457587
vowing,1,1,0,0.287402457587
tops,45,29,7,0.0644856286
readability,6,4,1,0.0314979968784
gt,22,19,3,0.605096110455
signficantly,2,2,0,0.406448557866
sipping,1,1,0,0.287402457587
impliment,1,1,0,0.287402457587
sheathed,2,2,0,0.406448557866
instrumentals,1,1,0,0.287402457587
liftime,1,0,1,-0.844502448052
bookmark,153,96,28,-0.22725330558
criticized,4,4,0,0.574805358479
healthclub,2,2,0,0.406448557866
regretting,13,6,5,-0.872820022317
carcharger,1,0,0,-0.241231350177
milkshake,2,2,0,0.406448557866
owend,1,1,0,0.287402457587
comparably,10,8,2,0.17256906666
unuserfriendly,1,1,0,0.287402457587
formerly,11,6,4,-0.609717809145
offerering,1,0,1,-0.844502448052
zen,5414,3894,957,2.33810479045
instruct,3,3,0,0.497795914703
commodity,7,5,2,-0.121259952718
creavtive,2,0,1,-0.817879075575
freezin,1,0,1,-0.844502448052
ohter,1,1,0,0.287402457587
watching,571,488,48,3.87100369339
certianly,2,2,0,0.406448557866
again,2676,1222,1155,-14.2435106164
outraged,3,0,3,-1.46272192913
wonderin,1,1,0,0.287402457587
led,101,70,26,-0.372861343609
unfavorably,1,1,0,0.287402457587
organiser,3,2,0,0.232334539626
housmate,1,1,0,0.287402457587
bookshelf,4,2,2,-0.590894254792
drilling,2,1,0,0.0704508703826
wheeel,1,1,0,0.287402457587
alternatively,7,6,0,0.592753451554
momentum,4,4,0,0.574805358479
earpad,2,2,0,0.406448557866
verticalsmileband,1,1,0,0.287402457587
imp,4,4,0,0.574805358479
rejecting,1,1,0,0.287402457587
zunemods,1,1,0,0.287402457587
assumes,9,3,5,-1.25904190787
dirfferent,1,0,1,-0.844502448052
frusrated,1,0,1,-0.844502448052
otter,4,1,3,-1.15726595963
deafen,2,2,0,0.406448557866
stranglehold,1,0,1,-0.844502448052
link,142,82,41,-1.39495504528
scared,44,36,5,0.821667314662
keester,1,0,0,-0.241231350177
imperceptable,1,1,0,0.287402457587
playstation,9,7,0,0.562108966186
preventative,1,0,1,-0.844502448052
strolling,2,2,0,0.406448557866
manifests,1,0,1,-0.844502448052
mg,76,49,19,-0.490165039759
sloooooooow,2,0,2,-1.19430713474
musicjust,1,1,0,0.287402457587
nuvi,2,0,0,-0.341152709085
speced,2,1,0,0.0704508703826
activesync,1,1,0,0.287402457587
easily,2264,1869,221,6.60544901127
feel,1222,917,208,1.80132948771
halfway,50,38,8,0.447833736447
personalize,22,20,2,0.853766467124
sexier,9,7,0,0.562108966186
pocketable,13,11,2,0.391478918912
delivering,16,12,3,0.156824983266
alabaster,1,0,1,-0.844502448052
hopefuly,1,1,0,0.287402457587
uck,1,0,0,-0.241231350177
wammy,1,1,0,0.287402457587
days,2356,1226,914,-10.3436668527
gogear,62,31,23,-1.67407569175
earaches,1,1,0,0.287402457587
hotsync,19,9,5,-0.672250346949
buit,5,2,2,-0.638238856898
preteens,1,1,0,0.287402457587
scuffs,6,5,1,0.229232969621
soho,2,1,1,-0.417825106742
beasty,1,0,0,-0.241231350177
estate,7,7,0,0.76039660184
upsetting,8,4,3,-0.608834203401
interent,3,2,0,0.232334539626
scanlations,1,1,0,0.287402457587
concession,1,0,1,-0.844502448052
trails,3,3,0,0.497795914703
jew,1,1,0,0.287402457587
netflicks,1,0,1,-0.844502448052
operationally,1,1,0,0.287402457587
dispels,1,1,0,0.287402457587
terminals,1,1,0,0.287402457587
curvy,4,3,0,0.348547029636
scraches,8,6,1,0.235649305728
tapped,8,5,0,0.321247938211
droppable,2,2,0,0.406448557866
pellet,1,1,0,0.287402457587
porblem,1,1,0,0.287402457587
ssids,1,0,0,-0.241231350177
foursies,1,0,0,-0.241231350177
multifeatured,1,1,0,0.287402457587
senseatvity,1,1,0,0.287402457587
ax,1,1,0,0.287402457587
troubbles,1,1,0,0.287402457587
applaud,3,3,0,0.497795914703
paw,1,1,0,0.287402457587
plastics,3,2,0,0.232334539626
heavyweight,1,1,0,0.287402457587
compartment,51,27,17,-1.22930001219
deleating,2,1,0,0.0704508703826
bracket,3,3,0,0.497795914703
sellers,17,10,7,-0.796211391019
facility,28,15,11,-1.10125265881
mey,1,1,0,0.287402457587
tham,5,2,0,-0.00799322528114
arrepiento,3,3,0,0.497795914703
rebooting,49,23,21,-1.86464281074
puffing,1,1,0,0.287402457587
negativness,1,1,0,0.287402457587
fontopia,26,23,3,0.782682182156
ove,3,3,0,0.497795914703
gh,4,3,1,-0.00799322528114
remains,44,26,12,-0.658230399485
appalling,5,1,4,-1.41660939775
ls,1,0,1,-0.844502448052
conracts,1,1,0,0.287402457587
thath,1,1,0,0.287402457587
enforced,1,1,0,0.287402457587
landing,3,2,1,-0.175917623353
shearing,2,2,0,0.406448557866
hesitant,64,54,8,1.0222294137
nothings,2,2,0,0.406448557866
plush,1,1,0,0.287402457587
helvetic,1,1,0,0.287402457587
ravings,1,1,0,0.287402457587
macdroid,1,0,1,-0.844502448052
cheapfor,1,0,0,-0.241231350177
gears,1,1,0,0.287402457587
prominate,1,1,0,0.287402457587
capitalized,2,0,1,-0.817879075575
reviws,1,1,0,0.287402457587
restoration,5,1,4,-1.41660939775
scrap,6,3,3,-0.723695102629
waive,1,0,1,-0.844502448052
tiolet,1,1,0,0.287402457587
remanufatured,1,0,1,-0.844502448052
confidante,1,1,0,0.287402457587
mediawidget,3,3,0,0.497795914703
suv,3,3,0,0.497795914703
instincts,2,1,1,-0.417825106742
pittence,1,1,0,0.287402457587
systemic,1,0,1,-0.844502448052
customer,1558,433,981,-19.5264100848
iam,6,4,2,-0.248785290132
alligator,1,1,0,0.287402457587
wishing,23,19,4,0.408158228098
expense,65,25,39,-3.37398440145
awkkkk,1,0,1,-0.844502448052
comprado,3,3,0,0.497795914703
emusic,11,9,2,0.25158571085
scrutiny,1,1,0,0.287402457587
crud,2,1,0,0.0704508703826
thicken,1,1,0,0.287402457587
discretionary,1,1,0,0.287402457587
conected,1,0,1,-0.844502448052
satify,1,1,0,0.287402457587
replaced,644,335,250,-5.41217831376
pode,1,1,0,0.287402457587
activex,2,0,0,-0.341152709085
conspicuously,1,1,0,0.287402457587
nonworking,1,0,1,-0.844502448052
lenthy,1,0,1,-0.844502448052
alttle,1,1,0,0.287402457587
demasiados,1,1,0,0.287402457587
creened,1,1,0,0.287402457587
quick,641,524,68,3.26448341896
labcoat,1,1,0,0.287402457587
unbelievablely,1,1,0,0.287402457587
simpl,1,1,0,0.287402457587
cautios,1,0,1,-0.844502448052
undistorted,1,1,0,0.287402457587
reuse,5,3,2,-0.401162799954
playist,4,4,0,0.574805358479
warm,34,24,5,0.269118590471
flips,7,4,2,-0.312553036073
steeper,1,0,0,-0.241231350177
headhone,3,2,1,-0.175917623353
alreay,2,1,0,0.0704508703826
chest,11,9,2,0.25158571085
forwording,1,0,1,-0.844502448052
iomegaware,1,1,0,0.287402457587
hack,26,15,8,-0.663679059935
amanzing,1,1,0,0.287402457587
referencing,3,2,1,-0.175917623353
plugins,35,23,9,-0.324626236981
ploblems,1,0,1,-0.844502448052
sears,5,5,0,0.642652092905
toasted,2,2,0,0.406448557866
bridesmaids,1,1,0,0.287402457587
handers,1,1,0,0.287402457587
inconviences,2,1,1,-0.417825106742
small,4788,4006,400,10.6703637133
boomboxes,2,2,0,0.406448557866
microfon,1,1,0,0.287402457587
relenquished,1,1,0,0.287402457587
soulds,1,1,0,0.287402457587
dices,1,1,0,0.287402457587
cor,1,1,0,0.287402457587
signifigant,2,2,0,0.406448557866
anybody,120,89,25,0.226209677728
wisest,1,0,1,-0.844502448052
grapher,1,1,0,0.287402457587
rest,273,194,61,-0.0832352716113
aime,1,0,1,-0.844502448052
neighbours,2,0,2,-1.19430713474
privilleged,1,1,0,0.287402457587
itrips,2,2,0,0.406448557866
crowding,1,1,0,0.287402457587
amazment,1,1,0,0.287402457587
wonderfuly,3,3,0,0.497795914703
advetisement,1,0,0,-0.241231350177
painful,60,31,18,-1.21192935016
tranport,1,1,0,0.287402457587
llego,1,1,0,0.287402457587
turnoff,4,3,1,-0.00799322528114
asteticly,1,1,0,0.287402457587
batteyr,1,1,0,0.287402457587
sale,247,175,52,0.0451023223066
soundphile,1,0,1,-0.844502448052
dodo,2,0,2,-1.19430713474
irrepairable,1,0,1,-0.844502448052
ventured,6,4,2,-0.248785290132
disny,1,0,1,-0.844502448052
disconnection,2,1,1,-0.417825106742
receiption,2,2,0,0.406448557866
actualization,1,1,0,0.287402457587
cells,8,7,1,0.402415791374
eather,2,2,0,0.406448557866
trash,86,26,56,-4.57757318523
csn,2,2,0,0.406448557866
minidiscs,15,8,6,-0.828901540215
orgenizer,1,1,0,0.287402457587
minuets,2,2,0,0.406448557866
playeer,1,1,0,0.287402457587
ame,1,1,0,0.287402457587
strongpoint,1,0,1,-0.844502448052
tires,3,1,2,-0.841203703031
showbacks,1,1,0,0.287402457587
screenshot,1,0,1,-0.844502448052
realiable,3,3,0,0.497795914703
toyrus,1,1,0,0.287402457587
winners,4,4,0,0.574805358479
wuz,2,2,0,0.406448557866
assert,4,2,2,-0.590894254792
transportation,12,12,0,0.995594132894
enginers,1,0,1,-0.844502448052
headings,2,2,0,0.406448557866
babble,2,2,0,0.406448557866
verbal,2,2,0,0.406448557866
yap,3,3,0,0.497795914703
programer,1,0,1,-0.844502448052
cualquier,4,2,2,-0.590894254792
rinky,2,2,0,0.406448557866
mast,1,1,0,0.287402457587
publics,1,1,0,0.287402457587
fluctuate,2,1,0,0.0704508703826
sencillez,1,0,1,-0.844502448052
neccesity,1,1,0,0.287402457587
idtags,1,0,1,-0.844502448052
catgory,1,1,0,0.287402457587
steadily,8,6,1,0.235649305728
giving,333,217,89,-1.17821084167
mapped,1,1,0,0.287402457587
travel,467,394,33,3.59896498423
thge,3,3,0,0.497795914703
diamonds,5,3,2,-0.401162799954
homeschoolers,1,1,0,0.287402457587
revenues,2,2,0,0.406448557866
compell,1,1,0,0.287402457587
whats,53,34,14,-0.49180277725
interaction,13,9,2,0.124952731908
sensativity,5,5,0,0.642652092905
suceeds,2,2,0,0.406448557866
ahhh,5,4,1,0.122024595067
anondized,1,1,0,0.287402457587
net,160,114,34,0.0438824032856
baffles,3,3,0,0.497795914703
synchro,1,0,1,-0.844502448052
truck,42,38,2,1.36761754428
browser,178,123,35,0.0521087756469
gratis,4,4,0,0.574805358479
spected,1,1,0,0.287402457587
quickly,961,785,112,3.75742664995
duden,1,1,0,0.287402457587
grade,28,22,5,0.331560048711
vagaries,1,1,0,0.287402457587
slumber,1,1,0,0.287402457587
why,2142,1338,586,-3.8222924313
awful,172,57,90,-5.25955204471
crackled,1,1,0,0.287402457587
satisifed,3,3,0,0.497795914703
intunes,1,0,0,-0.241231350177
sarry,1,0,1,-0.844502448052
briefcases,1,1,0,0.287402457587
happening,65,23,30,-2.82320018152
rote,1,0,1,-0.844502448052
deliverying,1,0,1,-0.844502448052
outdid,3,3,0,0.497795914703
squeaking,2,1,1,-0.417825106742
disable,36,22,11,-0.666760593242
brinda,2,2,0,0.406448557866
flipper,1,0,1,-0.844502448052
olga,1,1,0,0.287402457587
comform,1,1,0,0.287402457587
airmail,1,0,1,-0.844502448052
interpret,3,3,0,0.497795914703
barrier,3,2,1,-0.175917623353
sailer,1,1,0,0.287402457587
steve,86,53,27,-1.0584647001
alice,1,1,0,0.287402457587
brainer,64,55,8,1.08038260869
styly,1,1,0,0.287402457587
aside,198,143,38,0.317679333333
relocation,1,1,0,0.287402457587
curiosity,12,10,2,0.324184889297
refurnished,1,0,0,-0.241231350177
eass,1,1,0,0.287402457587
voice,1203,945,159,3.3046686467
stashed,5,4,0,0.442176700119
trio,17,8,5,-0.729733418036
greats,2,2,0,0.406448557866
jvc,17,12,3,0.104628052163
reformates,1,1,0,0.287402457587
sudoku,10,9,1,0.542119861809
whistle,3,3,0,0.497795914703
halts,1,0,1,-0.844502448052
combos,2,2,0,0.406448557866
designer,22,11,7,-0.832678282076
commmented,1,1,0,0.287402457587
sencillo,2,2,0,0.406448557866
slashed,1,1,0,0.287402457587
updrading,1,1,0,0.287402457587
major,563,341,151,-2.10159233721
scads,1,1,0,0.287402457587
brown,107,79,20,0.351038594301
downs,18,15,3,0.397044410947
privelige,1,1,0,0.287402457587
ahi,1,1,0,0.287402457587
walgreens,5,3,2,-0.401162799954
centers,11,6,5,-0.805387602724
proble,1,0,0,-0.241231350177
minuses,15,14,1,0.814190050967
desquised,1,0,1,-0.844502448052
nuance,2,2,0,0.406448557866
meddle,1,0,0,-0.241231350177
fracion,1,1,0,0.287402457587
underestimates,1,1,0,0.287402457587
wringing,1,0,1,-0.844502448052
nerve,10,6,3,-0.357567528965
expandability,59,31,1,0.385880267055
portalble,1,1,0,0.287402457587
amatuer,2,2,0,0.406448557866
lx,1,0,0,-0.241231350177
maintains,2,1,1,-0.417825106742
dethrone,1,1,0,0.287402457587
tylenols,1,0,1,-0.844502448052
chances,50,28,16,-1.0409711558
squarish,1,1,0,0.287402457587
thomsons,1,0,1,-0.844502448052
wiould,1,1,0,0.287402457587
swamped,1,1,0,0.287402457587
preciosa,1,1,0,0.287402457587
tama,7,7,0,0.76039660184
hoolabaloo,1,1,0,0.287402457587
immiediately,1,1,0,0.287402457587
prolong,6,3,3,-0.723695102629
tend,159,134,13,1.99395763885
behaved,2,2,0,0.406448557866
tag,230,178,30,1.37912063889
